filename,filepath,duration_sec,sample_rate_hz,snr_db,silence_ratio,overlap_ratio,overlap_segments,srmr,f0_mean_hz,f0_sd_hz,f0_min_hz,f0_max_hz,f0_range_hz,f0_range_st,f0_voiced_frac,hnr_db,shimmer_pct,jitter_local_pct,jitter_rap_pct,praat_pause_count,praat_pause_rate_per_min,praat_mean_pause_dur_sec,praat_total_pause_dur_sec,praat_pause_to_speech_ratio,praat_speaking_rate_syl_sec,praat_articulation_rate_syl_sec
8455-210777-0047.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0047.flac,2.54,16000,35.84,0.1667,0.0,,5.9048,123.82,28.25,75.17,164.63,89.45,13.57,0.3944,8.57,10.2383,2.9314,0.935,2,47.244,0.462,0.924,0.3638,4.724,7.426
8455-210777-0048.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0048.flac,3.43,16000,37.9,0.2281,0.0,,4.7927,120.4,24.24,75.19,173.07,97.88,14.43,0.5059,10.39,11.2848,3.1453,1.0446,2,34.985,0.443,0.886,0.2583,3.79,5.722
8455-210777-0049.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0049.flac,4.11,16000,34.87,0.1533,0.3333,40000-80000,5.4241,116.93,25.93,75.55,183.23,107.68,15.34,0.3897,10.12,10.7183,2.0432,0.9071,2,29.197,0.535,1.07,0.2603,3.893,6.667
8455-210777-0050.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0050.flac,3.945,16000,37.37,0.1679,0.3333,40000-80000,5.9194,113.27,23.58,75.15,189.36,114.22,16.0,0.6522,11.07,12.465,2.1202,0.8311,2,30.418,0.4285,0.857,0.2172,5.323,6.801
8455-210777-0051.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0051.flac,13.96,16000,32.67,0.129,0.1111,40000-80000,6.3252,113.36,26.97,74.96,218.58,143.62,18.53,0.5176,9.43,12.6783,2.7216,1.0346,6,25.788,0.476,2.856,0.2046,5.158,6.737
8455-210777-0052.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0052.flac,4.94,16000,40.39,0.3232,0.3333,40000-80000,8.0846,130.43,46.7,76.47,479.97,403.5,31.8,0.4725,11.14,8.6917,2.9368,1.082,3,36.437,0.6387,1.916,0.3879,4.049,6.614
8455-210777-0053.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0053.flac,6.955,16000,35.82,0.1732,0.3333,40000-80000,5.4725,126.9,39.97,75.74,477.68,401.94,31.88,0.565,10.28,10.7451,2.9416,1.045,3,25.881,0.5637,1.691,0.2431,4.601,6.27
8455-210777-0054.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0054.flac,2.52,16000,36.47,0.1905,0.0,,5.6252,124.33,38.25,78.37,298.19,219.81,23.13,0.4418,11.69,10.5402,2.8174,0.9868,2,47.619,0.388,0.776,0.3079,3.571,5.625
8455-210777-0055.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0055.flac,9.555,16000,34.25,0.2138,0.3333,40000-80000,5.7471,118.08,26.29,75.69,189.88,114.19,15.92,0.4821,10.46,10.6059,2.3317,0.8884,5,31.397,0.567,2.835,0.2967,4.291,6.101
8455-210777-0056.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0056.flac,5.545,16000,31.75,0.0815,0.3333,40000-80000,4.6878,130.61,53.11,75.2,423.07,347.87,29.9,0.4828,9.95,9.4033,2.8634,1.1519,3,32.462,0.451,1.353,0.244,4.869,6.618
8455-210777-0057.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0057.flac,10.81,16000,34.55,0.1389,0.1667,40000-80000,5.986,133.98,69.24,75.5,494.37,418.87,32.53,0.5046,9.91,10.9401,2.3963,0.8907,6,33.302,0.4417,2.65,0.2451,5.273,7.212
8455-210777-0058.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0058.flac,7.16,16000,34.39,0.1345,0.0,,4.7796,116.47,20.86,75.11,194.59,119.48,16.48,0.5624,10.32,11.2132,2.1753,0.7912,4,33.52,0.446,1.784,0.2492,4.888,6.51
8455-210777-0059.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0059.flac,5.535,16000,34.48,0.1087,0.0,,4.4598,111.31,22.18,75.49,199.38,123.9,16.81,0.6636,10.18,10.0776,1.9485,0.6484,2,21.68,0.4555,0.911,0.1646,5.239,6.272
8455-210777-0060.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0060.flac,7.075,16000,32.28,0.0979,0.0,,5.2249,116.78,30.49,74.98,382.92,307.94,28.23,0.571,9.38,12.5608,2.6441,0.9723,3,25.442,0.401,1.203,0.17,4.947,6.434
8455-210777-0061.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0061.flac,15.645,16000,34.35,0.1843,0.1667,40000-80000;400000-440000,5.2799,119.98,40.39,74.96,489.88,414.92,32.5,0.5798,11.41,10.423,2.3145,0.8547,6,23.011,0.5888,3.533,0.2258,4.666,6.241
8455-210777-0062.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0062.flac,3.05,16000,35.73,0.1089,0.3333,40000-80000,6.8326,128.0,30.98,78.47,190.65,112.17,15.37,0.4934,11.03,8.2676,2.314,0.7208,2,39.344,0.517,1.034,0.339,4.262,6.448
8455-210777-0063.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0063.flac,2.26,16000,37.5,0.24,0.0,,4.0861,174.03,39.47,109.49,230.63,121.14,12.9,0.435,9.87,14.4816,2.7485,1.3463,2,53.097,0.45,0.9,0.3982,3.097,5.993
8455-210777-0064.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0064.flac,3.835,16000,38.84,0.1969,0.3333,40000-80000,10.0312,136.36,31.72,75.06,188.52,113.46,15.94,0.6053,11.6,9.984,2.1235,0.8167,2,31.291,0.4695,0.939,0.2449,4.954,6.985
8455-210777-0065.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0065.flac,3.915,16000,36.28,0.1538,0.3333,40000-80000,6.6646,109.01,23.41,75.66,160.18,84.52,12.98,0.5619,7.04,14.7658,2.907,1.0816,2,30.651,0.4615,0.923,0.2358,5.109,6.684
8455-210777-0066.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0066.flac,2.76,16000,38.86,0.2717,0.3333,40000-80000,3.7651,119.6,20.92,77.1,191.32,114.22,15.73,0.3846,9.6,12.2899,2.5651,0.755,1,21.739,0.5,0.5,0.1812,3.623,5.58
8455-210777-0067.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0067.flac,3.755,16000,39.12,0.28,0.3333,40000-80000,7.5172,135.48,32.92,77.1,202.3,125.2,16.7,0.4059,9.3,13.3326,3.247,1.4288,2,31.957,0.5867,1.1735,0.3125,4.794,7.867
8455-210777-0068.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0068.flac,2.59,16000,38.47,0.3953,0.3333,40000-80000,8.3196,134.69,35.73,76.64,193.19,116.55,16.01,0.349,8.46,8.6814,2.705,0.9233,2,46.332,0.551,1.102,0.4255,4.247,7.392
8455-210777-0069.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0069.flac,8.915,16000,35.69,0.1549,0.0,,5.9734,129.59,43.28,78.69,440.68,361.99,29.83,0.5732,10.59,10.6785,2.3665,0.9399,3,20.191,0.5823,1.747,0.196,5.496,7.415
8455-210777-0070.flac,/content/data/LibriSpeech/test-clean/8455/210777/8455-210777-0070.flac,5.945,16000,37.27,0.1919,0.3333,40000-80000,7.3379,129.24,45.5,78.89,480.24,401.35,31.27,0.4958,10.55,9.8351,2.6473,0.9632,3,30.278,0.435,1.305,0.2195,5.046,7.075
8463-287645-0000.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0000.flac,4.73,16000,23.15,0.0955,0.0,,10.4557,157.22,36.52,106.09,471.19,365.1,25.81,0.5191,10.83,11.8596,2.0295,0.897,3,38.055,0.3393,1.018,0.2152,5.497,7.222
8463-287645-0001.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0001.flac,3.545,16000,50.21,0.1864,0.0,,9.4056,158.6,23.58,77.73,197.87,120.14,16.18,0.5499,11.32,10.4269,2.1537,0.8569,1,16.925,0.5645,0.5645,0.1592,4.795,6.287
8463-287645-0002.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0002.flac,12.92,16000,22.11,0.1116,0.1111,40000-80000,10.2874,174.17,46.8,75.05,463.88,388.82,31.53,0.6664,11.67,10.8391,2.265,1.0188,4,18.576,0.429,1.716,0.1328,5.418,6.559
8463-287645-0003.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0003.flac,7.905,16000,36.09,0.2357,0.3333,40000-80000,9.7538,169.28,45.46,75.74,473.3,397.56,31.72,0.5197,10.55,12.2124,2.4606,1.131,4,30.361,0.4241,1.6965,0.2146,4.175,6.138
8463-287645-0004.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0004.flac,6.1,16000,39.32,0.2118,0.0,,8.179,163.27,34.17,76.69,396.46,319.77,28.44,0.458,9.65,9.6122,2.087,0.8713,3,29.508,0.3687,1.106,0.1813,4.59,6.341
8463-287645-0005.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0005.flac,15.975,16000,34.4,0.1748,0.0833,40000-80000,10.4255,181.57,60.15,76.74,469.28,392.54,31.35,0.5452,11.69,9.4364,1.9511,0.78,8,30.047,0.4909,3.927,0.2458,4.945,6.915
8463-287645-0006.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0006.flac,7.71,16000,27.9,0.0973,0.3333,40000-80000,11.8973,193.22,74.13,116.09,487.45,371.36,24.84,0.5456,10.88,11.0392,2.3835,1.017,3,23.346,0.4153,1.246,0.1616,5.318,6.455
8463-287645-0007.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0007.flac,21.5,16000,33.54,0.1425,0.0556,40000-80000,10.0514,167.29,35.23,77.28,447.23,369.95,30.39,0.5626,12.01,10.3523,1.7604,0.6886,9,25.116,0.4173,3.756,0.1747,5.209,6.623
8463-287645-0008.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0008.flac,3.325,16000,42.28,0.2545,0.3333,40000-80000,11.1513,167.49,53.2,76.59,439.22,362.63,30.24,0.4498,10.97,8.9459,2.1206,0.8101,1,18.045,0.8225,0.8225,0.2474,5.113,8.111
8463-287645-0009.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0009.flac,3.71,16000,28.45,0.122,0.0,,10.1393,169.88,43.43,76.6,494.54,417.94,32.29,0.6603,13.56,8.9317,1.5846,0.6005,1,16.173,0.455,0.455,0.1226,4.852,6.696
8463-287645-0010.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0010.flac,4.325,16000,41.33,0.2083,0.0,,16.5113,168.37,25.76,81.92,209.63,127.7,16.27,0.6177,13.97,8.3323,1.742,0.6332,3,41.618,0.3643,1.093,0.2527,4.624,6.188
8463-287645-0011.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0011.flac,6.38,16000,35.35,0.184,0.3333,40000-80000,13.5053,177.04,37.84,91.92,422.12,330.2,26.39,0.6,12.59,10.1624,1.8813,0.8263,3,28.213,0.434,1.302,0.2041,4.859,6.546
8463-287645-0012.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0012.flac,5.425,16000,24.27,0.1333,0.3333,40000-80000,9.3492,172.08,49.57,75.84,465.66,389.82,31.42,0.3952,10.4,9.0529,2.0706,0.8143,1,11.06,0.7525,0.7525,0.1387,5.53,7.878
8463-287645-0013.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0013.flac,6.665,16000,29.79,0.1036,0.3333,40000-80000,8.6739,164.39,53.34,75.15,441.51,366.36,30.65,0.5505,10.36,9.8905,2.462,0.8461,3,27.007,0.4403,1.321,0.1982,5.701,7.263
8463-287645-0014.flac,/content/data/LibriSpeech/test-clean/8463/287645/8463-287645-0014.flac,3.02,16000,43.29,0.26,0.3333,40000-80000,10.4985,173.09,31.83,75.9,225.77,149.87,18.87,0.5084,9.7,10.0308,2.2962,0.7139,1,19.868,0.544,0.544,0.1801,4.305,7.386
8463-294825-0000.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0000.flac,2.695,16000,41.56,0.1573,0.0,,9.2311,181.87,56.53,113.52,295.65,182.13,16.57,0.3797,8.58,10.2559,1.7307,0.6236,2,44.527,0.3795,0.759,0.2816,5.566,7.748
8463-294825-0001.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0001.flac,7.805,16000,25.47,0.0923,0.3333,40000-80000,6.3956,161.52,39.91,82.37,328.19,245.82,23.93,0.5586,9.55,9.9494,2.1151,0.7972,2,15.375,0.4945,0.989,0.1267,5.894,7.047
8463-294825-0002.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0002.flac,10.56,16000,25.51,0.0767,0.0,,10.1064,180.69,39.48,76.74,485.94,409.21,31.95,0.51,9.63,9.5141,1.8859,0.6769,5,28.409,0.3872,1.936,0.1833,5.114,6.453
8463-294825-0003.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0003.flac,9.935,16000,18.84,0.0453,0.3333,40000-80000,9.1221,173.18,46.49,77.74,434.89,357.15,29.81,0.5333,9.38,9.1269,1.8018,0.6784,2,12.079,0.4518,0.9035,0.0909,6.442,7.175
8463-294825-0004.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0004.flac,3.68,16000,23.34,0.0902,0.0,,6.6841,167.41,34.29,95.24,267.09,171.85,17.85,0.4274,9.34,6.5603,1.6645,0.5893,1,16.304,0.384,0.384,0.1043,5.978,8.234
8463-294825-0005.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0005.flac,7.7,16000,24.73,0.0781,0.3333,40000-80000,8.7718,173.59,59.41,76.6,457.92,381.31,30.96,0.4589,8.09,8.4324,2.0541,0.6546,3,23.377,0.4493,1.348,0.1751,4.805,6.134
8463-294825-0006.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0006.flac,11.135,16000,21.19,0.0809,0.1667,40000-80000,7.009,162.98,33.38,83.12,282.01,198.89,21.15,0.5117,8.1,9.5137,1.9406,0.713,3,16.165,0.3918,1.1755,0.1056,5.478,6.585
8463-294825-0007.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0007.flac,21.05,16000,26.05,0.0899,0.0556,40000-80000,10.149,182.71,49.35,75.0,320.96,245.96,25.17,0.4905,10.02,8.5328,1.7133,0.5858,6,17.102,0.6337,3.802,0.1806,5.083,6.708
8463-294825-0008.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0008.flac,3.98,16000,22.85,0.0682,0.3333,40000-80000,10.7211,189.05,65.56,102.12,355.79,253.67,21.61,0.5519,9.2,10.5938,1.7615,0.7437,1,15.075,0.566,0.566,0.1422,5.276,6.53
8463-294825-0009.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0009.flac,20.005,16000,22.89,0.0495,0.0556,640000-680000,10.3723,186.11,48.77,76.3,482.34,406.04,31.92,0.5258,9.0,9.0519,1.7196,0.6005,4,11.997,0.5332,2.1329,0.1066,5.299,6.389
8463-294825-0010.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0010.flac,4.58,16000,25.16,0.0987,0.3333,40000-80000,9.4529,171.18,41.74,75.91,252.44,176.53,20.8,0.4769,9.34,7.6487,1.3488,0.4757,2,26.201,0.41,0.8201,0.1791,5.24,6.912
8463-294825-0011.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0011.flac,2.18,16000,22.28,0.1111,0.3333,40000-80000,11.7991,188.94,32.98,111.87,233.75,121.87,12.76,0.2523,5.36,10.5349,1.8174,0.4311,1,27.524,0.338,0.338,0.155,5.505,7.075
8463-294825-0012.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0012.flac,5.965,16000,24.4,0.1162,0.3333,40000-80000,6.6373,164.49,44.23,75.01,494.58,419.57,32.65,0.5413,8.31,9.2868,2.0005,0.6528,1,10.059,0.5345,0.5345,0.0896,5.7,6.789
8463-294825-0013.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0013.flac,17.64,16000,23.16,0.0476,0.0667,40000-80000,9.424,181.52,42.67,75.5,435.49,359.99,30.34,0.5247,8.92,8.6371,1.6772,0.4908,5,17.007,0.4488,2.244,0.1272,5.669,6.706
8463-294825-0014.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0014.flac,2.415,16000,34.7,0.2,0.3333,40000-80000,12.5956,181.18,33.65,110.88,245.63,134.75,13.77,0.2647,7.32,8.2814,2.0611,0.5207,2,49.689,0.5195,1.039,0.4302,4.555,8.703
8463-294825-0015.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0015.flac,3.25,16000,34.84,0.2222,0.3333,40000-80000,8.9715,155.95,34.79,86.44,214.25,127.81,15.71,0.4317,7.62,9.1,1.8683,0.6935,2,36.923,0.537,1.074,0.3305,3.385,6.194
8463-294825-0016.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0016.flac,4.475,16000,29.8,0.1074,0.3333,40000-80000,9.3538,161.12,45.16,77.59,316.83,239.23,24.36,0.527,9.02,8.9578,1.9797,0.6086,2,26.816,0.4935,0.987,0.2206,4.693,7.292
8463-294825-0017.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0017.flac,2.35,16000,29.11,0.1026,0.0,,7.8925,166.05,34.85,79.44,225.31,145.87,18.05,0.4397,9.14,10.3172,2.0754,0.6091,0,0.0,0.0,0.0,0.0,3.83,5.307
8463-294825-0018.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0018.flac,2.935,16000,23.58,0.0412,0.3333,40000-80000,10.7729,176.51,59.49,78.89,443.16,364.27,29.88,0.5724,8.71,8.8731,1.9681,0.7051,0,0.0,0.0,0.0,0.0,5.111,6.421
8463-294825-0019.flac,/content/data/LibriSpeech/test-clean/8463/294825/8463-294825-0019.flac,3.39,16000,19.48,0.0354,0.0,,8.4285,172.45,42.48,94.56,273.69,179.13,18.4,0.5089,7.65,9.999,2.2179,0.7028,0,0.0,0.0,0.0,0.0,4.72,5.405
8463-294828-0000.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0000.flac,3.615,16000,40.8,0.2583,0.3333,40000-80000,4.5863,143.15,24.79,109.12,206.49,97.36,11.04,0.2821,7.14,10.1305,1.9065,0.4754,2,33.195,0.5717,1.1435,0.3163,4.149,6.602
8463-294828-0001.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0001.flac,9.19,16000,21.45,0.0327,0.3333,40000-80000,7.029,153.66,37.75,83.46,322.67,239.21,23.41,0.5306,9.67,9.4627,1.6702,0.5964,2,13.058,0.4815,0.963,0.1048,6.202,7.253
8463-294828-0002.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0002.flac,6.19,16000,22.38,0.0437,0.3333,40000-80000,4.7521,160.05,58.58,86.82,395.64,308.82,26.26,0.4919,7.7,8.8758,1.9795,0.7795,3,29.079,0.346,1.038,0.1677,5.816,6.988
8463-294828-0003.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0003.flac,9.34,16000,23.81,0.0579,0.0,,6.679,152.33,25.22,78.05,272.96,194.92,21.68,0.4919,8.48,9.3626,1.8376,0.7784,2,12.848,0.419,0.838,0.0897,5.996,7.246
8463-294828-0004.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0004.flac,2.34,16000,31.34,0.1154,0.0,,8.9445,184.99,32.36,130.98,243.38,112.4,10.73,0.5609,9.15,8.2987,1.3841,0.5545,1,25.641,0.338,0.338,0.1444,5.128,6.757
8463-294828-0005.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0005.flac,2.44,16000,20.26,0.0494,0.0,,11.9527,180.95,38.66,122.93,274.92,151.99,13.93,0.473,8.7,8.2877,1.647,0.6411,0,0.0,0.0,0.0,0.0,4.508,5.083
8463-294828-0006.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0006.flac,7.32,16000,21.04,0.0738,0.3333,40000-80000,8.9919,168.27,48.3,79.63,287.93,208.3,22.25,0.5583,8.88,9.4988,1.8708,0.7315,2,16.393,0.522,1.044,0.1426,6.694,8.75
8463-294828-0007.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0007.flac,12.96,16000,26.04,0.0764,0.1111,40000-80000,9.6672,178.49,43.73,75.55,301.32,225.77,23.95,0.57,9.54,8.3834,1.8636,0.6585,3,13.889,0.5173,1.552,0.1198,5.556,6.977
8463-294828-0008.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0008.flac,2.65,16000,31.02,0.1136,0.0,,6.08,172.75,45.09,78.35,260.43,182.09,20.8,0.5229,10.16,7.8733,1.7715,0.5331,0,0.0,0.0,0.0,0.0,3.019,4.0
8463-294828-0009.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0009.flac,4.17,16000,21.96,0.036,0.0,,7.961,163.3,42.32,107.8,404.54,296.74,22.9,0.5217,7.59,10.8385,2.1037,0.8167,1,14.388,0.421,0.421,0.101,5.755,6.818
8463-294828-0010.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0010.flac,8.34,16000,24.28,0.0719,0.0,,8.4951,174.59,39.11,76.42,291.19,214.77,23.16,0.5259,8.34,10.7835,2.153,0.8887,3,21.583,0.374,1.122,0.1345,5.396,6.826
8463-294828-0011.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0011.flac,3.91,16000,20.51,0.0692,0.0,,5.9483,173.0,55.3,79.82,468.73,388.91,30.65,0.5155,9.27,10.0205,2.2923,0.9245,1,15.345,0.339,0.339,0.0867,6.138,7.538
8463-294828-0012.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0012.flac,4.905,16000,28.65,0.1166,0.3333,40000-80000,3.7366,144.8,64.32,74.99,484.13,409.13,32.29,0.4682,7.03,10.9845,3.1555,0.974,2,24.465,0.3965,0.793,0.1617,5.097,6.378
8463-294828-0013.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0013.flac,7.2,16000,26.91,0.1167,0.3333,40000-80000,7.2569,176.89,48.63,108.74,397.17,288.43,22.43,0.4589,8.22,9.3221,1.9811,0.8485,3,25.0,0.432,1.296,0.18,5.694,7.559
8463-294828-0014.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0014.flac,5.725,16000,26.07,0.0842,0.3333,40000-80000,9.2257,172.22,42.65,80.47,293.02,212.56,22.37,0.536,9.15,8.2538,1.9047,0.8271,2,20.961,0.3872,0.7745,0.1353,5.415,6.995
8463-294828-0015.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0015.flac,4.88,16000,40.3,0.2963,0.3333,40000-80000,9.3442,215.04,86.59,107.74,394.86,287.12,22.49,0.3711,8.76,6.7008,1.7932,0.5656,3,36.885,0.656,1.968,0.4033,3.074,6.088
8463-294828-0016.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0016.flac,3.295,16000,31.12,0.1651,0.0,,7.2168,182.49,49.85,133.66,367.61,233.95,17.52,0.4816,8.99,8.3962,1.3932,0.5935,2,36.419,0.3835,0.767,0.2328,4.856,6.897
8463-294828-0017.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0017.flac,9.3,16000,26.7,0.0806,0.0,,10.4734,180.41,33.84,75.08,269.22,194.14,22.11,0.4434,7.77,10.8851,1.9114,0.8247,4,25.806,0.4085,1.634,0.1757,5.806,7.705
8463-294828-0018.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0018.flac,2.945,16000,43.67,0.3163,0.0,,16.0671,202.53,43.53,127.67,298.91,171.24,14.73,0.3196,8.98,8.6797,1.5962,0.6124,3,61.121,0.555,1.665,0.5654,2.716,6.25
8463-294828-0019.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0019.flac,4.53,16000,24.54,0.0728,0.3333,40000-80000,7.4292,177.39,35.29,79.56,260.75,181.19,20.55,0.5289,6.97,9.9562,1.5876,0.6213,2,26.49,0.409,0.818,0.1806,6.623,8.082
8463-294828-0020.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0020.flac,5.915,16000,34.22,0.1472,0.3333,40000-80000,8.5237,184.45,57.26,82.34,354.19,271.86,25.26,0.3861,7.12,10.0783,2.1744,0.8797,3,30.431,0.5103,1.531,0.2588,4.903,6.615
8463-294828-0021.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0021.flac,2.735,16000,30.82,0.0879,0.0,,7.948,172.75,34.25,104.01,268.18,164.17,16.4,0.437,8.2,10.0546,1.883,0.6365,0,0.0,0.0,0.0,0.0,5.484,6.944
8463-294828-0022.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0022.flac,2.355,16000,35.35,0.141,0.0,,7.1298,172.24,36.25,84.89,243.69,158.81,18.26,0.5905,7.78,10.706,2.07,0.729,1,25.478,0.3535,0.3535,0.1501,4.671,6.307
8463-294828-0023.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0023.flac,4.745,16000,25.52,0.0633,0.3333,40000-80000,7.3886,199.39,63.93,81.89,379.67,297.78,26.56,0.414,7.68,9.3875,1.8324,0.7548,1,12.645,0.5645,0.5645,0.119,5.058,6.849
8463-294828-0024.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0024.flac,1.975,16000,26.94,0.0923,0.0,,10.2251,192.99,57.28,77.35,284.45,207.1,22.54,0.4897,8.09,7.3316,2.6225,0.7899,0,0.0,0.0,0.0,0.0,4.557,5.921
8463-294828-0025.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0025.flac,1.99,16000,28.37,0.1061,0.0,,7.5759,161.84,28.3,100.32,199.14,98.82,11.87,0.5,7.73,9.6462,2.0816,0.9363,0,0.0,0.0,0.0,0.0,3.518,4.704
8463-294828-0026.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0026.flac,2.745,16000,31.27,0.0989,0.0,,5.7221,179.02,37.53,84.1,232.52,148.42,17.61,0.5314,7.85,8.4638,1.7291,0.5718,1,21.858,0.3725,0.3725,0.1357,5.829,7.407
8463-294828-0027.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0027.flac,5.98,16000,20.08,0.0653,0.3333,40000-80000,5.9617,144.86,22.0,81.16,217.29,136.12,17.05,0.4403,7.22,10.5162,1.8374,0.7428,2,20.067,0.395,0.79,0.1321,6.856,8.391
8463-294828-0028.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0028.flac,7.915,16000,23.58,0.1027,0.0,,8.4661,172.25,40.96,81.06,262.79,181.72,20.36,0.4848,9.79,7.9763,1.5554,0.6173,3,22.742,0.3557,1.067,0.1348,5.685,6.877
8463-294828-0029.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0029.flac,5.285,16000,27.37,0.0682,0.3333,40000-80000,9.2095,174.49,45.5,79.38,331.83,252.45,24.76,0.4381,7.59,9.4177,1.9782,0.6457,2,22.706,0.6172,1.2345,0.2336,5.866,8.611
8463-294828-0030.flac,/content/data/LibriSpeech/test-clean/8463/294828/8463-294828-0030.flac,2.695,16000,28.89,0.1124,0.0,,4.0049,147.48,22.43,93.39,196.39,103.0,12.87,0.3835,6.44,10.3738,2.1254,0.9046,1,22.263,0.3555,0.3555,0.1319,5.195,6.679
